imdb_title_id,weighted_average_vote,total_votes,mean_vote,median_vote
tt0031804,6.7,156,6.8,7.0
tt0031825,6.0,222,6.1,6.0
tt0031826,7.1,4982,7.3,7.0
tt0031828,6.7,377,6.8,7.0
tt0031831,6.5,739,6.7,7.0
tt0031835,6.9,1804,7.0,7.0
tt0031838,7.2,110,7.3,7.0
tt0031842,6.6,837,6.7,7.0
tt0031845,6.0,524,6.1,6.0
tt0031847,7.0,113,7.1,7.0
tt0031851,5.8,1889,5.8,6.0
tt0031867,8.0,12461,7.8,8.0
tt0031877,6.9,543,7.1,7.0
tt0031880,5.5,208,5.6,5.5
tt0031885,8.0,26110,7.9,8.0
tt0031890,6.3,846,6.4,6.0
tt0031891,6.4,767,6.6,7.0
tt0031907,6.4,396,6.7,7.0
tt0031908,5.7,214,5.8,6.0
tt0031909,6.4,349,6.4,6.0
tt0031917,6.1,152,6.1,6.0
tt0031925,7.1,140,7.1,7.0
tt0031937,5.7,211,5.8,6.0
tt0031946,6.3,192,6.4,6.0
tt0031950,6.7,234,6.9,7.0
tt0031951,7.1,8726,7.2,7.0
tt0031955,5.9,169,6.2,6.0
tt0031957,6.1,104,6.2,6.0
tt0031968,6.9,1903,7.0,7.0
tt0031971,7.9,42250,7.8,8.0
tt0031972,6.4,271,6.6,6.0
tt0031973,7.0,1242,7.1,7.0
tt0031976,7.0,878,7.2,7.0
tt0031981,6.9,971,7.0,7.0
tt0031983,6.9,2250,7.1,7.0
tt0031987,6.2,101,6.4,6.0
tt0031988,6.4,263,6.5,7.0
tt0031995,6.6,767,6.7,7.0
tt0031996,6.6,132,6.7,7.0
tt0031999,5.6,132,5.8,6.0
tt0032004,6.1,183,6.3,6.0
tt0032007,6.6,3099,7.3,7.0
tt0032010,6.6,321,6.8,7.0
tt0032015,6.0,243,6.3,6.0
tt0032017,6.1,165,6.1,6.0
tt0032018,6.3,388,6.5,6.0
tt0032019,6.0,118,6.1,6.0
tt0032022,6.9,1948,7.2,7.0
tt0032023,6.9,382,7.3,7.0
tt0032028,6.0,492,6.0,6.0
tt0032030,6.8,304,7.3,7.0
tt0032032,5.9,260,6.1,6.0
tt0032034,6.5,100,6.6,7.0
tt0032043,6.6,1097,6.8,7.0
tt0032044,6.2,308,6.3,6.0
tt0032045,6.4,333,6.5,6.0
tt0032047,3.3,286,3.5,3.0
tt0032049,6.7,1719,6.8,7.0
tt0032059,6.7,165,6.7,7.0
tt0032065,5.6,241,5.7,6.0
tt0032080,7.1,2547,7.2,7.0
tt0032114,5.5,185,5.6,6.0
tt0032115,7.1,269,7.4,8.0
tt0032124,6.9,452,7.1,7.0
tt0032125,7.0,327,7.5,8.0
tt0032128,6.1,200,6.3,6.0
tt0032130,6.0,285,6.3,6.0
tt0032135,6.6,186,6.5,7.0
tt0032138,8.0,366293,8.0,8.0
tt0032142,6.1,187,6.3,6.0
tt0032143,7.8,12306,8.1,8.0
tt0032145,7.6,16033,7.7,8.0
tt0032146,6.2,281,6.3,6.0
tt0032149,6.1,191,6.3,6.0
tt0032152,7.0,1519,7.2,7.0
tt0032153,6.3,912,6.5,6.0
tt0032157,6.1,149,6.4,6.0
tt0032158,6.1,528,6.2,6.0
tt0032164,7.2,372,7.5,8.0
tt0032176,6.8,536,7.1,7.0
tt0032178,6.4,229,6.6,7.0
tt0032179,6.1,879,6.3,6.0
tt0032181,7.3,1627,7.4,7.0
tt0032184,7.2,113,7.2,7.0
tt0032194,7.5,4238,7.8,8.0
tt0032198,5.2,131,5.4,5.0
tt0032205,6.4,235,6.6,7.0
tt0032206,6.8,752,6.9,7.0
tt0032207,5.6,235,5.6,6.0
tt0032209,6.6,969,6.7,7.0
tt0032211,6.4,127,6.7,7.0
tt0032215,4.6,1549,4.7,5.0
tt0032220,6.8,698,7.1,7.0
tt0032221,6.7,1157,6.9,7.0
tt0032234,7.2,6586,7.3,7.0
tt0032245,6.1,952,6.2,6.0
tt0032247,6.6,1402,6.8,7.0
tt0032252,5.8,144,5.6,6.0
tt0032254,6.7,193,7.8,8.0
tt0032256,5.9,428,6.3,6.0
tt0032258,6.3,1968,6.5,6.0
tt0032261,6.9,249,7.0,7.0
tt0032262,6.8,238,6.9,7.0
tt0032263,6.8,370,6.9,7.0
tt0032264,6.5,1538,6.7,7.0
tt0032273,7.1,2996,7.1,7.0
tt0032277,5.8,548,7.2,7.0
tt0032281,6.4,948,6.5,7.0
tt0032283,6.1,831,6.2,6.0
tt0032284,7.4,2071,7.5,8.0
tt0032285,7.0,2390,7.1,7.0
tt0032286,5.4,249,5.5,6.0
tt0032289,6.7,296,7.1,7.0
tt0032290,6.9,741,7.5,8.0
tt0032299,5.9,296,5.9,6.0
tt0032304,5.6,252,5.6,6.0
tt0032305,6.4,110,6.6,7.0
tt0032312,6.2,248,6.5,6.0
tt0032313,6.4,235,6.6,7.0
tt0032315,6.8,573,6.9,7.0
tt0032321,6.3,244,6.3,6.0
tt0032323,6.0,128,6.1,6.0
tt0032324,7.3,1460,7.8,8.0
tt0032325,7.3,1257,7.8,8.0
tt0032326,7.3,1195,7.8,8.0
tt0032333,6.1,146,6.5,7.0
tt0032338,7.4,3176,7.5,8.0
tt0032339,7.4,3452,7.4,7.0
tt0032341,6.2,136,6.4,6.0
tt0032342,7.3,2128,7.4,7.0
tt0032346,6.0,218,6.2,6.0
tt0032349,6.6,1328,6.6,7.0
tt0032353,6.3,393,6.4,6.0
tt0032354,6.2,202,6.3,6.0
tt0032356,6.9,988,7.1,7.0
tt0032358,5.9,109,6.1,6.0
tt0032359,6.2,218,6.4,6.0
tt0032366,6.2,412,6.4,6.0
tt0032369,5.7,192,5.7,6.0
tt0032373,5.9,157,6.0,6.0
tt0032376,6.7,1940,6.8,7.0
tt0032383,6.8,2298,6.9,7.0
tt0032390,5.6,2565,5.7,6.0
tt0032391,6.5,486,6.6,7.0
tt0032396,6.9,538,7.0,7.0
tt0032397,6.9,799,7.0,7.0
tt0032404,5.6,982,5.8,6.0
tt0032406,5.6,423,5.8,6.0
tt0032410,6.5,925,6.7,7.0
tt0032412,6.4,2161,6.5,7.0
tt0032413,7.4,1445,7.5,8.0
tt0032414,6.5,286,6.6,7.0
tt0032415,6.2,271,6.2,6.0
tt0032416,6.1,407,6.3,6.0
tt0032420,6.9,262,7.4,8.0
tt0032422,6.2,257,6.3,6.0
tt0032423,6.6,141,6.7,7.0
tt0032424,6.3,357,6.4,6.0
tt0032428,5.8,207,6.0,6.0
tt0032429,6.2,282,6.3,6.0
tt0032432,7.1,1488,7.2,7.0
tt0032438,6.3,138,6.3,6.0
tt0032447,7.0,832,7.2,7.0
tt0032455,7.8,86795,7.8,8.0
tt0032457,5.5,965,5.6,6.0
tt0032467,6.7,1718,6.9,7.0
tt0032472,6.2,128,6.5,6.0
tt0032473,6.1,127,6.1,6.0
tt0032475,6.8,1235,7.3,7.0
tt0032476,5.7,238,6.0,6.0
tt0032477,6.4,607,6.4,6.0
tt0032481,6.6,286,6.7,7.0
tt0032484,7.5,17890,7.6,8.0
tt0032487,6.8,248,6.9,7.0
tt0032499,5.2,103,5.2,5.0
tt0032503,6.4,171,6.6,6.0
tt0032505,6.0,210,6.1,6.0
tt0032511,5.6,140,5.4,6.0
tt0032520,7.2,2935,7.4,7.0
tt0032521,6.1,219,6.1,6.0
tt0032530,6.0,136,6.1,6.0
tt0032536,6.9,5009,7.0,7.0
tt0032539,6.4,334,6.5,6.0
tt0032550,6.3,155,6.5,6.0
tt0032551,8.0,84612,7.9,8.0
tt0032553,8.4,197381,8.3,9.0
tt0032554,7.3,3336,7.4,8.0
tt0032556,6.2,201,6.7,6.0
tt0032557,6.4,131,6.5,7.0
tt0032558,5.8,293,6.2,6.0
tt0032559,6.7,325,7.4,8.0
tt0032566,6.3,283,6.4,7.0
tt0032571,6.2,560,6.3,6.0
tt0032575,6.1,183,6.3,6.0
tt0032576,6.4,137,6.5,6.0
tt0032592,6.7,158,6.7,7.0
tt0032596,6.6,355,6.8,7.0
tt0032599,7.9,52288,7.9,8.0
tt0032602,5.6,108,5.7,6.0
tt0032609,6.5,406,6.6,7.0
tt0032610,7.0,965,7.1,7.0
tt0032612,6.2,1003,6.2,6.0
tt0032613,6.3,328,6.7,7.0
tt0032614,6.0,191,6.1,6.0
tt0032617,7.5,2909,7.6,8.0
tt0032620,6.9,190,7.0,7.0
tt0032624,6.2,144,6.3,6.0
tt0032634,4.3,100,4.4,4.0
tt0032635,6.5,3481,6.6,7.0
tt0032636,6.7,1371,6.8,7.0
tt0032637,6.1,2188,6.2,6.0
tt0032638,6.3,583,6.6,7.0
tt0032641,5.9,383,6.0,6.0
tt0032643,6.7,1063,6.8,7.0
tt0032644,6.5,509,6.6,7.0
tt0032651,7.0,1125,7.1,7.0
tt0032668,5.5,124,5.6,6.0
tt0032670,6.3,405,6.4,6.0
tt0032671,7.0,3096,7.1,7.0
tt0032676,6.8,1693,6.9,7.0
tt0032686,6.4,605,6.5,6.0
tt0032687,6.3,284,6.5,6.0
tt0032690,5.8,150,6.0,6.0
tt0032699,6.6,263,6.8,7.0
tt0032701,7.6,11410,7.7,8.0
tt0032703,5.0,380,5.2,5.0
tt0032706,5.5,111,5.5,6.0
tt0032710,6.6,386,6.7,7.0
tt0032717,5.7,299,5.8,6.0
tt0032718,6.4,518,6.7,7.0
tt0032719,6.6,183,6.7,7.0
tt0032725,6.4,293,6.6,7.0
tt0032726,6.5,295,6.6,7.0
tt0032728,7.0,3794,7.1,7.0
tt0032730,6.6,121,6.7,7.0
tt0032733,6.4,822,6.6,7.0
tt0032741,5.2,189,5.3,5.0
tt0032746,7.0,396,7.0,7.0
tt0032747,6.5,252,6.6,7.0
tt0032750,6.0,101,5.9,6.0
tt0032753,6.7,692,6.7,7.0
tt0032761,5.7,119,5.7,6.0
tt0032762,7.5,9067,7.6,8.0
tt0032763,5.3,124,5.5,5.0
tt0032766,6.0,109,6.5,6.0
tt0032779,6.2,189,6.5,6.0
tt0032782,4.2,126,4.8,5.0
tt0032786,6.2,189,6.4,6.0
tt0032788,6.7,382,6.9,7.0
tt0032790,5.0,155,5.2,5.0
tt0032796,5.7,149,6.0,6.0
tt0032799,5.4,114,5.7,6.0
tt0032811,7.8,4406,7.9,8.0
tt0032818,6.1,3395,6.3,6.0
tt0032819,7.1,1134,7.7,8.0
tt0032820,5.8,209,5.6,6.0
tt0032823,6.1,389,6.4,6.0
tt0032828,6.8,2508,7.0,7.0
tt0032829,6.3,431,6.4,6.0
tt0032831,6.3,174,6.5,6.0
tt0032832,7.0,201,7.0,8.0
tt0032840,6.9,517,7.2,7.0
tt0032842,7.2,4412,7.3,7.0
tt0032846,6.4,886,6.4,6.0
tt0032847,5.4,147,5.5,5.0
tt0032850,6.6,1410,6.7,7.0
tt0032851,7.1,3200,7.2,7.0
tt0032869,6.0,148,6.2,6.0
tt0032871,5.7,1303,5.9,6.0
tt0032873,6.5,1530,7.1,7.0
tt0032881,6.6,2280,6.8,7.0
tt0032882,5.7,123,5.8,6.0
tt0032901,6.2,371,6.3,6.0
tt0032903,6.2,564,6.3,6.0
tt0032904,7.9,62135,8.0,8.0
tt0032910,7.4,127618,7.5,7.0
tt0032916,6.4,232,7.0,7.0
tt0032925,6.0,105,6.1,6.0
tt0032946,6.9,1284,7.1,7.0
tt0032961,6.5,108,6.9,7.0
tt0032963,6.3,760,6.5,6.0
tt0032976,8.1,119307,8.0,8.0
tt0032981,7.6,4389,7.7,8.0
tt0032983,6.6,2823,6.7,7.0
tt0032986,6.9,314,7.0,7.0
tt0032993,6.8,3471,7.4,7.0
tt0033007,5.7,120,5.9,6.0
tt0033013,6.6,619,6.7,7.0
tt0033014,6.1,686,6.2,6.0
tt0033016,6.9,169,7.0,7.0
tt0033020,6.7,159,6.8,7.0
tt0033021,6.3,3210,6.3,6.0
tt0033022,7.2,2447,7.2,7.0
tt0033024,6.4,398,6.5,7.0
tt0033028,7.7,8962,7.8,8.0
tt0033029,5.8,1296,5.9,6.0
tt0033031,6.4,120,6.5,6.0
tt0033038,6.8,1144,6.9,7.0
tt0033040,7.1,252,7.0,7.0
tt0033045,8.1,26822,8.1,8.0
tt0033047,6.8,123,6.6,7.0
tt0033056,4.3,184,4.7,4.0
tt0033059,6.1,340,6.1,6.0
tt0033062,6.1,362,6.3,6.0
tt0033075,3.9,194,4.3,4.0
tt0033076,6.3,664,6.4,6.0
tt0033082,6.4,126,6.7,7.0
tt0033083,6.4,164,6.5,6.0
tt0033086,6.3,143,6.4,6.0
tt0033088,5.8,116,6.1,6.0
tt0033092,6.1,111,6.1,6.0
tt0033095,6.8,270,7.1,7.0
tt0033099,6.6,132,6.6,7.0
tt0033100,6.6,236,6.8,7.0
tt0033105,6.9,2174,7.0,7.0
tt0033107,6.9,3522,6.9,7.0
tt0033110,6.9,1402,7.1,7.0
tt0033113,6.5,123,6.4,6.0
tt0033117,5.9,1093,6.1,6.0
tt0033124,6.4,389,6.7,7.0
tt0033137,5.7,275,6.0,6.0
tt0033139,6.2,105,6.2,6.0
tt0033140,6.2,151,6.1,6.0
tt0033144,6.0,487,7.4,8.0
tt0033145,6.1,170,6.1,6.0
tt0033149,7.3,6998,7.3,7.0
tt0033150,6.2,355,6.5,6.0
tt0033152,7.5,11656,7.6,8.0
tt0033153,7.0,804,7.1,7.0
tt0033154,6.4,143,6.5,6.0
tt0033157,6.4,253,6.6,7.0
tt0033159,6.3,696,6.3,6.0
tt0033160,7.0,173,7.2,7.0
tt0033167,6.4,445,6.8,7.0
tt0033169,6.6,398,6.9,7.0
tt0033173,6.1,748,6.4,6.0
tt0033174,6.5,1275,6.6,7.0
tt0033175,6.7,1216,6.9,7.0
tt0033187,5.7,190,5.6,6.0
tt0033190,6.3,645,6.5,7.0
tt0033191,6.0,387,6.1,6.0
tt0033214,5.9,253,6.2,6.0
tt0033221,6.7,696,7.0,7.0
tt0033224,5.5,217,5.7,6.0
tt0033226,6.8,2163,6.9,7.0
tt0033234,5.8,201,6.0,6.0
tt0033238,7.8,8727,7.9,8.0
tt0033246,6.1,264,6.2,6.0
tt0033253,7.4,4987,7.5,8.0
tt0033254,6.5,634,6.7,7.0
tt0033265,5.2,157,5.1,5.0
tt0033276,6.5,213,6.6,7.0
tt0033279,5.7,276,5.7,6.0
tt0033283,6.3,1063,6.5,6.0
tt0033286,5.9,186,6.0,6.0
tt0033287,6.0,120,5.9,6.0
tt0033288,6.5,358,6.6,6.0
tt0033289,6.8,1027,7.0,7.0
tt0033307,6.1,151,6.4,6.0
tt0033314,6.6,814,6.6,7.0
tt0033317,7.3,1088,7.5,8.0
tt0033319,5.9,433,6.0,6.0
tt0033323,5.2,298,5.2,5.0
tt0033331,5.8,109,6.0,6.0
tt0033332,5.9,130,6.2,6.0
tt0033337,6.3,464,6.5,6.0
tt0033342,6.8,452,6.9,7.0
tt0033351,6.5,123,6.6,6.0
tt0033365,6.8,541,7.0,7.0
tt0033366,6.3,129,6.2,6.0
tt0033367,6.0,154,6.1,6.0
tt0033368,5.9,211,5.9,6.0
tt0033369,5.8,261,6.0,6.0
tt0033370,5.8,148,6.2,6.0
tt0033372,5.9,109,6.2,6.0
tt0033373,7.8,10525,7.8,8.0
tt0033375,6.1,114,6.2,6.0
tt0033378,6.7,149,6.9,7.0
tt0033379,5.6,107,6.0,6.0
tt0033382,6.7,530,6.8,7.0
tt0033383,5.8,720,6.0,6.0
tt0033388,6.7,4653,6.7,7.0
tt0033389,5.6,860,5.8,6.0
tt0033390,5.5,155,5.8,6.0
tt0033396,6.4,341,6.5,7.0
tt0033397,6.3,1464,6.4,6.0
tt0033398,6.7,290,6.9,7.0
tt0033400,5.7,128,5.8,6.0
tt0033403,6.7,218,7.1,7.0
tt0033404,6.9,216,7.1,7.0
tt0033405,6.9,2293,7.1,7.0
tt0033406,5.4,498,5.6,6.0
tt0033407,6.9,1732,7.1,7.0
tt0033408,6.7,327,6.8,7.0
tt0033409,6.8,952,6.9,7.0
tt0033414,6.3,364,6.3,6.0
tt0033425,7.0,120,6.7,7.0
tt0033428,6.2,536,7.6,8.0
tt0033432,7.0,2922,7.2,7.0
tt0033435,5.7,272,5.7,6.0
tt0033436,7.1,3894,7.6,8.0
tt0033438,6.0,186,6.2,6.0
tt0033439,5.5,184,5.6,6.0
tt0033452,6.0,192,6.1,6.0
tt0033455,6.7,547,6.8,7.0
tt0033457,7.0,506,7.2,7.0
tt0033458,7.1,1219,7.8,8.0
tt0033459,6.5,628,6.7,7.0
tt0033464,6.2,247,6.5,6.0
tt0033467,8.3,389322,8.1,9.0
tt0033469,4.9,205,4.9,5.0
tt0033477,7.1,1692,7.2,7.0
tt0033478,6.2,105,6.2,6.0
tt0033479,6.6,104,6.9,7.0
tt0033484,6.5,397,6.7,7.0
tt0033486,6.3,220,6.5,7.0
tt0033490,6.5,605,6.7,7.0
tt0033491,6.8,1006,6.9,7.0
tt0033493,5.7,127,5.9,6.0
tt0033511,6.3,394,6.5,7.0
tt0033512,6.5,360,6.5,6.0
tt0033517,6.6,750,6.6,7.0
tt0033519,7.2,1110,7.7,8.0
tt0033525,6.3,436,6.3,6.0
tt0033530,6.3,907,6.4,6.0
tt0033532,7.6,4508,7.7,8.0
tt0033533,7.6,3587,7.7,8.0
tt0033535,6.3,267,7.6,8.0
tt0033537,6.5,1571,6.6,7.0
tt0033546,6.7,134,6.5,7.0
tt0033547,5.3,126,5.4,5.0
tt0033553,6.8,8097,6.9,7.0
tt0033554,6.4,237,6.5,6.0
tt0033555,6.4,277,6.5,6.0
tt0033558,6.5,967,6.5,7.0
tt0033563,7.2,116855,7.3,7.0
tt0033574,5.7,128,5.7,6.0
tt0033576,3.5,156,3.8,3.5
tt0033577,6.1,233,6.3,6.0
tt0033582,7.2,1034,7.3,7.0
tt0033592,6.1,492,7.4,7.0
tt0033596,6.4,709,6.8,7.0
tt0033606,6.6,969,6.7,7.0
tt0033608,6.5,215,6.7,7.0
tt0033613,5.8,453,7.6,8.0
tt0033616,6.9,1019,7.0,7.0
tt0033621,6.9,316,7.0,7.0
tt0033627,7.3,5750,7.3,8.0
tt0033628,6.4,258,6.7,7.0
tt0033634,5.8,238,6.1,6.0
tt0033635,6.3,216,6.5,7.0
tt0033646,5.5,137,5.7,6.0
tt0033650,6.6,971,6.7,7.0
tt0033660,6.4,1338,6.7,7.0
tt0033661,6.9,436,7.2,7.0
tt0033663,6.7,214,6.8,7.0
tt0033664,6.5,385,6.7,7.0
tt0033667,6.4,282,6.6,7.0
tt0033674,6.7,219,6.8,7.0
tt0033676,6.3,1242,6.4,6.0
tt0033677,7.1,3336,7.4,7.0
tt0033678,6.0,126,5.9,6.0
tt0033683,6.5,103,6.6,6.0
tt0033686,6.9,1030,7.1,7.0
tt0033692,6.6,286,7.3,7.0
tt0033696,6.0,109,6.2,6.0
tt0033704,7.5,2685,7.7,8.0
tt0033708,5.8,121,7.8,9.0
tt0033712,7.6,5736,7.7,8.0
tt0033717,7.5,14722,7.6,8.0
tt0033718,6.4,120,6.4,7.0
tt0033722,7.4,1883,7.5,8.0
tt0033723,7.5,3366,7.8,8.0
tt0033725,6.0,404,6.2,6.0
tt0033726,6.6,944,6.7,7.0
tt0033727,7.0,1084,7.2,7.0
tt0033728,6.1,640,6.2,6.0
tt0033729,7.7,20806,7.8,8.0
tt0033738,5.8,133,6.0,6.0
tt0033739,6.1,172,6.3,6.0
tt0033740,7.2,3918,7.3,7.0
tt0033741,6.3,330,6.5,6.0
tt0033748,6.4,143,6.6,7.0
tt0033753,7.0,139,6.7,7.0
tt0033754,6.8,2831,7.5,7.0
tt0033757,6.8,202,7.0,7.0
tt0033758,6.6,128,7.0,7.0
tt0033760,5.3,1757,5.4,5.0
tt0033766,7.6,1176,7.9,8.0
tt0033771,6.2,131,6.3,6.0
tt0033774,7.1,2631,7.1,7.0
tt0033776,6.8,175,7.3,8.0
tt0033777,3.7,118,3.9,4.0
tt0033780,6.3,410,6.4,6.0
tt0033781,6.7,1430,7.3,7.0
tt0033782,6.0,131,6.2,6.0
tt0033787,5.3,1918,5.4,5.0
tt0033790,6.6,379,6.5,7.0
tt0033792,6.0,179,5.9,6.0
tt0033795,5.7,132,5.8,6.0
tt0033802,7.0,992,7.2,7.0
tt0033803,6.5,810,6.7,7.0
tt0033804,7.8,18638,7.9,8.0
tt0033805,5.7,216,5.8,6.0
tt0033806,6.2,399,6.2,6.0
tt0033807,6.1,111,6.3,6.0
tt0033808,6.0,381,6.1,6.0
tt0033809,7.0,222,7.5,8.0
tt0033821,5.8,101,6.1,6.0
tt0033827,5.3,120,5.4,5.0
tt0033832,6.8,733,6.9,7.0
tt0033836,8.0,10092,8.1,8.0
tt0033848,6.1,256,6.2,6.0
tt0033849,6.3,272,6.3,6.0
tt0033850,6.2,327,6.5,6.0
tt0033851,6.1,400,6.3,6.0
tt0033852,7.5,2632,7.6,8.0
tt0033853,6.7,440,6.7,7.0
tt0033856,6.3,121,6.6,6.0
tt0033858,6.4,611,6.6,7.0
tt0033867,6.8,465,6.9,7.0
tt0033868,6.9,1140,7.1,7.0
tt0033870,8.0,146815,8.0,8.0
tt0033871,6.1,414,6.2,6.0
tt0033873,7.3,4682,7.3,7.0
tt0033874,7.6,6594,7.7,8.0
tt0033879,6.2,1200,6.3,6.0
tt0033883,6.3,195,6.5,6.0
tt0033890,6.7,549,6.8,7.0
tt0033891,7.6,11800,7.7,8.0
tt0033900,6.0,113,6.3,6.0
tt0033902,6.6,1018,6.7,7.0
tt0033907,6.0,159,6.3,6.0
tt0033910,6.4,385,6.4,7.0
tt0033912,5.6,141,6.0,6.0
tt0033916,6.1,484,6.3,6.0
tt0033918,6.9,1007,7.1,7.0
tt0033922,6.4,9101,6.5,7.0
tt0033923,6.3,100,6.3,6.0
tt0033926,6.1,248,6.3,6.0
tt0033928,6.2,252,6.2,6.0
tt0033932,5.8,273,6.0,6.0
tt0033942,6.0,235,6.2,6.0
tt0033944,6.0,116,6.2,6.0
tt0033945,7.2,2108,7.4,8.0
tt0033949,6.0,185,6.0,6.0
tt0033950,6.7,267,6.9,7.0
tt0033955,6.0,260,6.0,6.0
tt0033958,6.1,143,6.3,6.0
tt0033963,7.2,577,7.4,7.0
tt0033966,5.9,157,5.9,6.0
tt0033968,5.8,185,6.1,6.0
tt0033980,6.8,1096,7.1,7.0
tt0033986,6.4,203,6.4,6.0
tt0033987,6.9,1254,6.9,7.0
tt0033989,6.5,107,6.3,6.0
tt0033996,6.2,161,6.3,6.0
tt0033998,5.4,209,5.7,6.0
tt0034000,5.8,203,6.0,6.0
tt0034010,6.2,182,6.4,6.0
tt0034011,6.4,193,6.5,6.0
tt0034012,7.1,6126,7.3,7.0
tt0034013,6.5,273,6.5,6.0
tt0034027,7.3,1352,7.4,8.0
tt0034030,6.6,125,6.6,7.0
tt0034033,5.5,230,5.8,6.0
tt0034055,6.1,1538,6.2,6.0
tt0034064,6.1,529,7.5,8.0
tt0034065,5.7,230,5.8,6.0
tt0034078,6.4,951,6.4,6.0
tt0034091,6.9,2612,7.0,7.0
tt0034092,7.2,434,7.4,7.0
tt0034094,5.7,100,5.7,6.0
tt0034104,5.8,113,6.0,6.0
tt0034105,6.6,130,6.6,6.5
tt0034106,6.1,102,6.1,6.0
tt0034110,6.7,328,6.6,7.0
tt0034113,5.9,114,6.1,6.0
tt0034115,6.1,405,5.8,6.0
tt0034116,6.8,2860,7.5,7.0
tt0034117,5.6,106,5.8,6.0
tt0034120,6.2,137,6.2,6.0
tt0034145,6.2,615,6.3,6.0
tt0034146,5.8,429,5.8,6.0
tt0034162,7.5,3207,7.6,8.0
tt0034166,7.0,128,7.0,7.0
tt0034167,7.7,15009,7.8,8.0
tt0034172,7.3,5239,7.4,7.0
tt0034173,5.7,510,5.8,6.0
tt0034175,6.7,2475,6.8,7.0
tt0034178,6.7,112,6.8,7.0
tt0034182,7.0,1902,7.2,7.0
tt0034183,6.1,191,6.3,6.0
tt0034184,6.7,569,7.3,7.0
tt0034185,5.7,121,5.9,6.0
tt0034191,5.7,107,5.8,5.0
tt0034193,5.9,104,6.4,6.0
tt0034197,5.7,186,7.9,9.0
tt0034198,6.2,514,6.4,6.0
tt0034199,6.7,434,6.8,7.0
tt0034203,6.5,339,6.7,7.0
tt0034204,6.5,525,6.7,7.0
tt0034208,6.9,344,7.1,7.0
tt0034223,6.9,232,6.8,7.0
tt0034224,5.5,1493,6.6,6.0
tt0034232,5.8,194,5.9,6.0
tt0034233,7.0,130,6.8,7.0
tt0034236,7.3,3166,7.4,7.0
tt0034240,7.9,23436,8.0,8.0
tt0034241,7.2,1327,7.4,7.0
tt0034242,5.7,734,5.9,6.0
tt0034243,5.8,141,5.9,6.0
tt0034244,4.8,113,4.9,5.0
tt0034248,7.4,31663,7.4,7.0
tt0034251,7.1,1500,7.2,7.0
tt0034253,5.5,141,5.5,5.0
tt0034262,6.7,177,7.0,7.0
tt0034264,6.2,212,6.2,6.0
tt0034266,6.6,2711,7.4,7.0
tt0034269,6.7,1097,6.9,7.0
tt0034272,7.2,3917,7.4,7.0
tt0034273,6.7,735,7.0,7.0
tt0034274,6.7,2206,6.8,7.0
tt0034277,7.2,5669,7.3,7.0
tt0034278,6.2,220,6.2,6.0
tt0034280,4.9,141,5.1,5.0
tt0034281,6.6,942,6.6,7.0
tt0034282,6.1,153,6.2,6.0
tt0034286,6.3,294,6.7,7.0
tt0034296,6.5,224,6.8,7.0
tt0034297,6.5,1954,6.7,7.0
tt0034299,6.4,1004,6.6,7.0
tt0034303,6.9,2559,7.1,7.0
tt0034318,6.7,153,6.8,7.0
tt0034328,6.3,1535,6.5,6.0
tt0034337,7.2,443,7.2,7.0
tt0034339,6.0,207,6.1,6.0
tt0034340,6.5,223,6.9,7.0
tt0034342,6.6,390,6.7,7.0
tt0034370,6.4,856,6.5,6.0
tt0034374,6.5,163,6.5,7.0
tt0034378,5.5,147,5.9,6.0
tt0034379,6.6,552,6.9,7.0
tt0034384,6.7,2336,6.8,7.0
tt0034386,6.5,1000,6.5,7.0
tt0034389,6.8,839,7.0,7.0
tt0034391,6.6,172,6.7,7.0
tt0034392,6.0,112,6.0,6.0
tt0034394,6.3,132,6.3,6.0
tt0034398,7.3,23071,7.4,7.0
tt0034399,7.2,2699,7.3,7.0
tt0034405,6.5,1200,6.5,7.0
tt0034407,6.0,611,6.1,6.0
tt0034409,6.8,2180,6.9,7.0
tt0034411,6.2,285,6.4,6.0
tt0034415,6.8,2461,6.9,7.0
tt0034420,5.8,604,7.9,8.0
tt0034424,6.5,1043,6.5,6.0
tt0034428,6.8,4217,6.9,7.0
tt0034431,5.8,101,6.4,7.0
tt0034433,6.5,335,6.7,7.0
tt0034445,6.5,446,6.6,7.0
tt0034449,7.1,3763,7.2,7.0
tt0034454,6.4,364,6.7,7.0
tt0034455,5.4,230,5.6,6.0
tt0034458,6.6,465,6.8,7.0
tt0034465,6.1,1231,6.3,6.0
tt0034469,4.9,121,5.4,5.0
tt0034485,6.7,1329,6.9,7.0
tt0034486,5.2,191,5.4,5.0
tt0034488,6.5,197,6.7,7.0
tt0034492,7.3,128243,7.4,7.0
tt0034507,6.2,268,6.3,6.0
tt0034512,5.5,170,5.5,5.5
tt0034513,6.7,751,6.8,7.0
tt0034514,6.5,1118,6.7,7.0
tt0034521,4.3,972,4.5,4.0
tt0034522,6.8,3908,7.0,7.0
tt0034525,6.5,222,6.7,7.0
tt0034526,6.3,143,6.4,6.0
tt0034527,6.7,170,6.8,7.0
tt0034538,5.2,179,5.3,5.0
tt0034540,5.9,769,6.0,6.0
tt0034543,6.1,155,6.5,6.0
tt0034545,6.3,380,6.4,6.0
tt0034546,5.3,946,5.6,6.0
tt0034555,6.2,146,6.2,6.0
tt0034558,5.8,113,6.0,6.0
